VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
90024,VINILANDIA USA,23926,St Paul's Pnt Nr Alto Aldige,13.42,19.99,750.0,60,805.1999999999999,108.0,2158.92,179.91,12.15,2802.64,1353.7200000000003,62.70357400922685,1.8,2.681222056631893,13.419999999999998,Small,0.0
660,SAZERAC NORTH AMERICA INC.,113,Mr Boston Cr de Cacao Brown,4.84,6.49,1000.0,166,803.4399999999999,345.0,2239.05,1778.26,362.25,17932.33,1435.6100000000001,64.11692458855318,2.0783132530120483,2.7868291347207013,4.84,Medium,0.0
10754,PERFECTA WINES,43790,Oakhurst Happy Camper Chard,7.43,10.99,750.0,108,802.4399999999999,180.0,1978.2,285.74,20.220000000000002,28720.52,1175.7600000000002,59.435850773430396,1.6666666666666667,2.4652310453117994,7.43,Medium,0.0
3252,E & J GALLO WINERY,19370,Barefoot Perfectly Pink,3.94,5.99,750.0,203,799.82,362.0,2147.38,1291.82,40.14,61966.91,1347.56,62.75368123015023,1.7832512315270936,2.6848290865444726,3.9400000000000004,Medium,0.0
90024,VINILANDIA USA,19648,Dachshund Rsl,8.96,14.99,750.0,89,797.4399999999999,585.0,8313.15,4864.6,64.98,2802.64,7515.71,90.40748693335259,6.573033707865169,10.424796849919744,8.959999999999999,Medium,0.0
4425,MARTIGNETTI COMPANIES,21383,Barkan Clsc Chard,9.26,13.99,750.0,86,796.36,166.0,2322.34,1231.1200000000001,18.48,144929.24,1525.98,65.70872482065504,1.930232558139535,2.9161936812496863,9.26,Medium,0.0
4692,KOBRAND CORPORATION,25091,Jadot Ch des Jacques La Roch,22.06,31.99,750.0,36,794.1600000000001,48.0,1535.52,127.96,5.4,9139.38,741.3599999999999,48.280712722725845,1.3333333333333333,1.933514656996071,22.060000000000002,Small,0.0
516,BANFI PRODUCTS CORP,25268,Cantine Maschio Sparkling Ro,8.44,12.99,750.0,94,793.36,112.0,1454.88,701.46,12.48,8510.41,661.5200000000001,45.46904212031233,1.1914893617021276,1.8338207119088434,8.44,Medium,0.0
10754,PERFECTA WINES,26382,Gordo Monastrell & Cab Svgn,11.48,16.99,750.0,69,792.12,52.0,883.4799999999999,407.76,5.82,28720.52,91.3599999999999,10.340924525739112,0.7536231884057971,1.1153360601928999,11.48,Small,195.16
2000,SOUTHERN WINE & SPIRITS NE,24331,Ch Talbot St-Julien 12 GCC,39.6,60.99,750.0,20,792.0,168.0,10246.32,6159.99,18.62,19016.59,9454.32,92.27039561520624,8.4,12.937272727272727,39.6,Small,0.0
4425,MARTIGNETTI COMPANIES,39084,Hamilton Russell Chard,14.66,21.99,750.0,54,791.64,108.0,2266.92,545.74,12.14,144929.24,1475.2800000000002,65.07860886136257,2.0,2.8635743519781722,14.66,Small,0.0
3950,"HOOD RIVER DISTILLERS, Inc.",194,Yazi Ginger Vodka,22.55,29.99,750.0,35,789.2500000000001,82.0,2459.18,1109.6299999999999,64.61,117.52000000000001,1669.9299999999998,67.90596865621875,2.342857142857143,3.115844155844155,22.550000000000004,Small,0.0
10754,PERFECTA WINES,22399,Truchard Vyds The Shepard Rd,13.15,19.99,750.0,60,789.0,83.0,1769.1699999999998,1285.3899999999999,9.19,28720.52,980.1699999999998,55.402816009767285,1.3833333333333333,2.242294043092522,13.15,Small,0.0
10754,PERFECTA WINES,23151,Ch La Bouree Castillion Brdx,12.49,18.99,750.0,63,786.87,213.0,3920.87,3082.3199999999997,23.53,28720.52,3134.0,79.93123975036153,3.380952380952381,4.98286883475034,12.49,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,35864,Stella Pinot Grigio Umbria,7.28,10.99,1500.0,108,786.24,192.0,2110.08,142.87,43.2,19016.59,1323.84,62.738853503184714,1.7777777777777777,2.6837606837606836,7.28,Medium,0.0
7153,PINE STATE TRADING CO,20918,LAN Rioja Reserva,13.1,18.99,750.0,60,786.0,96.0,1619.04,215.88,10.780000000000001,15884.82,833.04,51.45271271864809,1.6,2.059847328244275,13.1,Small,0.0
10754,PERFECTA WINES,23777,Ch Smith Haut Lafitte 12 Whi,87.16,128.99,750.0,9,784.44,44.0,5675.56,2708.79,4.92,28720.52,4891.120000000001,86.17863259308334,4.888888888888889,7.235174136963948,87.16000000000001,Small,0.0
7153,PINE STATE TRADING CO,25364,Cyrus Alexander Vly,65.35,99.99,1500.0,12,784.2,24.0,2399.76,399.96,5.4,15884.82,1615.5600000000002,67.32173217321731,2.0,3.0601377199693958,65.35000000000001,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,12353,Mercer Merlot,13.07,19.99,750.0,60,784.2,169.0,3378.31,1579.2099999999998,18.830000000000002,68054.7,2594.1099999999997,76.78721017313389,2.816666666666667,4.307969905636317,13.07,Small,0.0
10754,PERFECTA WINES,18437,Charles Smith King Coal Red,65.35,99.99,750.0,12,784.2,24.0,2399.76,199.98,2.7,28720.52,1615.5600000000002,67.32173217321731,2.0,3.0601377199693958,65.35000000000001,Small,0.0
10754,PERFECTA WINES,24055,La Volpe Pnt Grigio,9.33,13.99,750.0,84,783.7199999999999,132.0,1798.6799999999998,137.9,14.850000000000001,28720.52,1014.9599999999999,56.42804723463873,1.5714285714285714,2.295054356147604,9.329999999999998,Medium,0.0
4425,MARTIGNETTI COMPANIES,14031,Annabella Cab Svgn Napa,10.59,15.99,750.0,74,783.66,130.0,2078.7,671.58,14.56,144929.24,1295.04,62.300476259200465,1.7567567567567568,2.6525534032616185,10.59,Small,0.0
8673,STE MICHELLE WINE ESTATES,31323,Villa Maria Clr Slct Svgn Bl,10.88,15.99,750.0,72,783.36,104.0,1662.96,95.94,11.700000000000001,15919.7,879.6,52.89363544523019,1.4444444444444444,2.122855392156863,10.88,Small,0.0
17035,PERNOD RICARD USA,14417,Jacobs Crk Moscato,5.44,7.99,750.0,144,783.36,270.0,1889.3,311.56,30.340000000000003,123780.22,1105.94,58.53702429471234,1.875,2.4117902369281046,5.44,Medium,0.0
90024,VINILANDIA USA,19807,Mont Gravet Colombard,7.18,10.99,750.0,109,782.62,172.0,1890.28,318.71,19.330000000000002,2802.64,1107.6599999999999,58.597668070338784,1.5779816513761469,2.415322889780481,7.18,Medium,0.0
7749,R.P.IMPORTS INC,19061,Ch Olivier Pessac-Leognan 10,33.99,50.99,750.0,23,781.77,125.0,6373.75,3569.3,13.91,91.5,5591.98,87.73453618356541,5.434782608695652,8.152973380917661,33.99,Small,0.0
9552,M S WALKER INC,24557,Dom La Fage Tess Carignan VV,8.78,12.99,750.0,89,781.42,188.0,2442.12,792.39,21.05,55551.82,1660.6999999999998,68.00239136487968,2.1123595505617976,3.1252335491796983,8.78,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,18276,Cecchi Coevo Wood,35.48,54.99,750.0,22,780.56,140.0,8323.6,5044.16,15.530000000000001,68054.7,7543.040000000001,90.62232687779327,6.363636363636363,10.663626114584401,35.48,Small,0.0
9552,M S WALKER INC,25179,Grahams 1977 Vintage Port,129.79,195.99,750.0,6,778.74,22.0,4311.780000000001,2351.88,2.46,55551.82,3533.040000000001,81.93924550881539,3.6666666666666665,5.536867247091457,129.79,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,20723,Shannon Ridge Wrangler Red,10.66,15.99,750.0,73,778.1800000000001,63.0,1007.37,559.65,7.01,19016.59,229.18999999999994,22.751322751322746,0.863013698630137,1.2945205479452053,10.66,Small,106.6
9744,FREDERICK WILDMAN & SONS,27136,Hugel Alsace Rsl 10 Grs Laue,43.22,66.99,750.0,18,777.96,16.0,1071.84,803.8799999999999,1.76,3999.93,293.8799999999999,27.418271383788618,0.8888888888888888,1.377757211167669,43.22,Small,86.44
4692,KOBRAND CORPORATION,24725,Nozzole Vineto Il Pareto,40.9,62.99,750.0,19,777.1,34.0,2141.66,1574.75,3.7600000000000002,9139.38,1364.56,63.71506214805338,1.7894736842105263,2.755964483335478,40.9,Small,0.0
8004,SAZERAC CO INC,2664,Firefly Moonshine,10.5,16.99,750.0,74,777.0,482.0,6986.68,4755.22,380.02,50293.62,6209.68,88.8788380174847,6.513513513513513,8.991866151866152,10.5,Small,0.0
1003,BRONCO WINE COMPANY,42439,Crane Lake Chard Cal,6.16,8.99,1500.0,126,776.16,204.0,1833.96,440.51,45.79,10.53,1057.8000000000002,57.67846626971145,1.619047619047619,2.3628633271490416,6.16,Medium,0.0
1392,CONSTELLATION BRANDS INC,8422,Paul Masson Carafe Wh Znfdl,3.08,4.49,1000.0,252,776.16,504.0,2718.96,371.32,75.6,79528.99,1942.8000000000002,71.45379115544179,2.0,3.503092145949289,3.08,Medium,0.0
4692,KOBRAND CORPORATION,27806,Jadot St Aubin Blanc 14,25.84,37.99,750.0,30,775.1999999999999,22.0,835.78,531.86,2.44,9139.38,60.58000000000004,7.248318935605069,0.7333333333333333,1.0781475748194016,25.839999999999996,Small,206.72
5992,MCCORMICK DISTILLING CO,8518,Ke Ke Beach,8.91,11.49,750.0,87,775.17,172.0,1976.28,804.3000000000001,135.4,1567.85,1201.1100000000001,60.77630700103225,1.9770114942528736,2.549479469019699,8.91,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,18651,Alexana Pnt Nr Willamette,12.9,19.99,750.0,60,774.0,77.0,1770.23,1034.55,8.57,68054.7,996.23,56.276867977607424,1.2833333333333334,2.2871188630490957,12.9,Small,0.0
9552,M S WALKER INC,19789,Atalon Svgn Bl Napa Valley,12.9,19.99,750.0,60,774.0,206.0,4117.94,2998.4999999999995,22.78,55551.82,3343.9399999999996,81.2041943301748,3.433333333333333,5.320335917312661,12.9,Small,0.0
9552,M S WALKER INC,38853,Salmon Creek Chard Cal,3.39,4.99,750.0,228,772.92,376.0,1876.24,603.7900000000001,42.07,55551.82,1103.3200000000002,58.804843730013225,1.6491228070175439,2.427469854577447,3.3899999999999997,Medium,0.0
653,STATE WINE & SPIRITS,18976,Evolucio Fermint Tokaj,8.05,11.99,750.0,96,772.8,187.0,1996.13,749.3000000000001,20.900000000000002,8014.9800000000005,1223.3300000000002,61.28508664265354,1.9479166666666667,2.582983954451346,8.049999999999999,Medium,0.0
3960,DIAGEO NORTH AMERICA INC,188,Capt Morgan Parrot Bay Mango,11.19,14.99,1000.0,69,772.11,126.0,1888.74,224.85,132.29999999999998,257032.07,1116.63,59.12036595825789,1.826086956521739,2.4462058514978438,11.19,Small,0.0
4425,MARTIGNETTI COMPANIES,21160,Nyers Vyds Vista Luna Znfdl,14.56,27.99,750.0,53,771.68,271.0,5959.29,3892.2299999999996,30.03,144929.24,5187.61,87.0508063880093,5.113207547169812,7.7224885963093515,14.559999999999999,Small,0.0
9744,FREDERICK WILDMAN & SONS,26889,Jaboulet Crozes Hermitage L,11.68,17.99,750.0,66,770.88,164.0,3240.3599999999997,941.52,18.34,3999.93,2469.4799999999996,76.2100507351035,2.484848484848485,4.203455790784558,11.68,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,38641,Opici Marsala Cal,9.26,13.99,1500.0,83,768.58,128.0,1790.72,349.75,28.770000000000003,68054.7,1022.14,57.07983380986419,1.5421686746987953,2.329907101407791,9.26,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,23616,.nparalleled Svgn Blanc,5.36,7.99,750.0,143,766.48,274.0,2189.26,830.96,30.64,68054.7,1422.7800000000002,64.98908306916492,1.916083916083916,2.856251956998226,5.36,Medium,0.0
1587,VINEYARD BRANDS INC,23069,Delamotte Bl de Bl Brut,16.66,24.99,375.0,46,766.3599999999999,252.0,6297.48,1849.26,14.360000000000001,6070.09,5531.12,87.83068783068784,5.478260869565218,8.217391304347826,16.659999999999997,Small,0.0
4425,MARTIGNETTI COMPANIES,23071,Rombauer Vyds Chard Carneros,11.76,17.99,375.0,65,764.4,127.0,2284.73,1007.4399999999999,7.25,144929.24,1520.33,66.54309261925917,1.9538461538461538,2.988919413919414,11.76,Small,0.0
1650,Circa Wines,16349,Cinsault Frick,15.9,25.99,750.0,48,763.2,62.0,1518.3799999999999,293.88,6.96,211.97,755.1799999999998,49.73590273844491,1.2916666666666667,1.9894916142557648,15.9,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,15850,Sextant Znfdl,4.86,7.29,750.0,157,763.02,314.0,2289.06,758.16,35.120000000000005,68054.7,1526.04,66.66666666666666,2.0,3.0,4.86,Medium,0.0
516,BANFI PRODUCTS CORP,26069,Sartori Bardolino Chiaretto,10.59,15.99,750.0,72,762.48,144.0,2302.56,127.92,16.16,8510.41,1540.08,66.88555347091932,2.0,3.0198300283286117,10.59,Small,0.0
3252,E & J GALLO WINERY,31496,Barefoot Svgn Bl Cal,3.37,4.99,750.0,226,761.62,360.0,2163.0,636.21,40.230000000000004,61966.91,1401.38,64.78871937124366,1.592920353982301,2.839998949607416,3.37,Medium,0.0
17035,PERNOD RICARD USA,1181,Kahlua Peppermint Mocha,11.02,13.99,750.0,69,760.38,650.0,12741.5,8909.48,512.5,123780.22,11981.12,94.03225679865008,9.420289855072463,16.756753202346196,11.02,Small,0.0
3252,E & J GALLO WINERY,46059,Tisdale Vyds Wh Znfdl Cal,2.64,3.99,750.0,288,760.3199999999999,550.0,2194.5,183.54000000000002,61.82000000000001,61966.91,1434.18,65.35338345864662,1.9097222222222223,2.8862847222222223,2.6399999999999997,Medium,0.0
12546,JIM BEAM BRANDS COMPANY,776,Jim Beam Black,18.1,22.99,1000.0,42,760.2,127.0,2919.73,1034.55,133.35,123880.97,2159.5299999999997,73.9633459258219,3.0238095238095237,3.840739279137069,18.1,Small,0.0
2876,CENTEUR IMPORTS LLC,22865,Vino Dious Welch Rsl 13,7.99,11.99,750.0,95,759.05,139.0,1666.6100000000001,1043.13,15.42,31.5,907.5600000000002,54.4554514853505,1.4631578947368422,2.1956524603122327,7.989999999999999,Medium,0.0
3252,E & J GALLO WINERY,2407,The Dalmore Cigar Malt Rsv,126.42,176.99,750.0,6,758.52,6.0,1061.94,707.96,4.720000000000001,61966.91,303.4200000000001,28.57223571953218,1.0,1.400015820281601,126.42,Small,0.0
653,STATE WINE & SPIRITS,36435,Vin Santo Castellani Somavte,6.37,9.49,500.0,119,758.03,150.0,1423.5,645.32,11.42,8014.9800000000005,665.47,46.74885844748859,1.2605042016806722,1.8778940147487566,6.37,Medium,0.0
4692,KOBRAND CORPORATION,19201,Jadot 12 Steel Chard,11.48,16.99,750.0,66,757.68,92.0,1563.08,356.78999999999996,10.38,9139.38,805.4,51.52647337308392,1.393939393939394,2.0629817337134413,11.479999999999999,Small,0.0
4425,MARTIGNETTI COMPANIES,10400,Rodney Strong Symmetry,36.05,56.99,750.0,21,757.05,195.0,11243.050000000001,8471.53,21.55,144929.24,10486.000000000002,93.26650686424058,9.285714285714286,14.851132686084144,36.05,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,45061,Punto Final Perdriel Malbec,10.8,15.99,750.0,70,756.0,112.0,1790.8799999999999,671.58,12.5,19016.59,1034.8799999999999,57.78611632270169,1.6,2.368888888888889,10.8,Small,0.0
3924,HEAVEN HILL DISTILLERIES,3986,Deep Eddy Peach Vodka,15.74,19.99,1000.0,48,755.52,44.0,879.56,599.6999999999999,46.2,14069.87,124.03999999999996,14.102505798353718,0.9166666666666666,1.1641783142736128,15.74,Small,62.96
8664,"STOLI GROUP,(USA) LLC",3369,Stolichnaya Gluten Free 80*,0.71,0.99,50.0,1064,755.4399999999999,1054.0,1043.46,17.82,55.339999999999996,18544.49,288.0200000000001,27.60239970866158,0.9906015037593985,1.3812612517208516,0.71,Medium,7.1
17035,PERNOD RICARD USA,8616,Olmeca Altos Reposado,16.42,26.99,1000.0,46,755.3199999999999,64.0,1699.36,614.77,67.2,123780.22,944.04,55.552678655493835,1.391304347826087,2.2498543663612773,16.419999999999998,Small,0.0
7239,REMY COINTREAU USA INC,843,Mount Gay Eclipse Silver Rum,17.55,22.99,750.0,43,754.65,86.0,1977.1399999999999,137.94,67.72,16978.67,1222.4899999999998,61.83123096998694,2.0,2.61994301994302,17.55,Small,0.0
4425,MARTIGNETTI COMPANIES,1129,Smugglers Notch Rum,30.15,37.99,750.0,25,753.75,28.0,1063.72,1025.73,22.11,144929.24,309.97,29.14018726732599,1.12,1.4112371475953567,30.15,Small,0.0
480,BACARDI USA INC,28323,M & R Bianco Vermouth,4.83,7.49,750.0,156,753.48,257.0,1920.93,1112.01,28.55,89286.27,1167.45,60.77524948852899,1.6474358974358974,2.549410734193343,4.83,Medium,0.0
4425,MARTIGNETTI COMPANIES,44063,Valentin Bianchi Elsa Malbec,7.84,11.99,750.0,96,752.64,166.0,1990.34,623.48,18.560000000000002,144929.24,1237.6999999999998,62.18535526593446,1.7291666666666667,2.6444781037414966,7.84,Medium,0.0
10754,PERFECTA WINES,27092,Feast Agiorgitiko,7.84,11.99,750.0,96,752.64,180.0,2158.2,287.76,20.240000000000002,28720.52,1405.56,65.12649430080623,1.875,2.8675063775510203,7.84,Medium,0.0
90047,CRUSH WINES,22629,Ryan Patrick Ryan's Rsl,7.84,11.99,750.0,96,752.64,147.0,1710.53,579.5,16.5,1457.73,957.89,55.99960246239469,1.53125,2.2727067389455784,7.84,Medium,0.0
12546,JIM BEAM BRANDS COMPANY,874,DeKuyper Creme de Banana,6.71,8.99,1000.0,112,751.52,236.0,2121.64,1609.21,247.8,123880.97,1370.12,64.57834505382628,2.107142857142857,2.8231317862465404,6.71,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,3023,Silo Lavender Vodka,27.81,36.99,750.0,27,750.8700000000001,30.0,1109.7,443.88,23.58,68054.7,358.8299999999999,32.335766423357654,1.1111111111111112,1.477885652642934,27.810000000000006,Small,0.0
10754,PERFECTA WINES,36059,Ch Clinet 10 Brdx,149.99,224.99,750.0,5,749.95,14.0,3149.86,1349.94,1.56,28720.52,2399.91,76.1910053145219,2.8,4.200093339555971,149.99,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,23904,C Krug Chard,12.49,19.99,750.0,60,749.4,92.0,1805.08,1295.34,10.16,19016.59,1055.6799999999998,58.48383451148978,1.5333333333333334,2.408700293568188,12.49,Small,0.0
653,STATE WINE & SPIRITS,19091,Gen5 Cabernet Sauvignon,7.79,11.99,750.0,96,747.84,192.0,2254.08,163.86,21.6,8014.9800000000005,1506.2399999999998,66.8228279386712,2.0,3.0141206675224645,7.79,Medium,0.0
90011,FORTUNE WINE BROKERS LLC,42828,Briggs Lockhart Cab Svgn,8.9,12.99,750.0,84,747.6,156.0,2026.44,168.87,17.55,238.60999999999999,1278.8400000000001,63.107715994552024,1.8571428571428572,2.710593900481541,8.9,Medium,0.0
9552,M S WALKER INC,22234,Casalini Monteplciano D'Abrz,4.79,6.99,750.0,156,747.24,300.0,2097.0,160.77,33.75,55551.82,1349.76,64.3662374821173,1.9230769230769231,2.8063272844066165,4.79,Medium,0.0
9815,WINE GROUP INC,21307,Chloe Chard,10.34,14.99,750.0,72,744.48,114.0,1676.86,297.78000000000003,12.780000000000001,27100.41,932.3799999999999,55.60273368080817,1.5833333333333333,2.2523909305824197,10.34,Small,0.0
9815,WINE GROUP INC,21309,Chloe Red,10.06,14.99,750.0,74,744.4399999999999,122.0,1668.78,553.54,13.600000000000001,27100.41,924.34,55.39016527043709,1.6486486486486487,2.241658159153189,10.059999999999999,Small,0.0
1650,Circa Wines,14834,White Elephant Vinum Cellars,10.32,17.99,750.0,72,743.04,96.0,1727.04,413.77,10.770000000000001,211.97,984.0,56.97609783212896,1.3333333333333333,2.3242894056847545,10.32,Small,0.0
9552,M S WALKER INC,2102,West Cork 10Yr S Malt Irish,25.57,32.99,750.0,29,741.53,46.0,1517.54,725.7800000000001,36.22,55551.82,776.01,51.13604913214809,1.5862068965517242,2.0464984558952435,25.57,Small,0.0
10754,PERFECTA WINES,20252,Round Pond Est Cab Rutherfrd,29.6,44.99,750.0,25,740.0,212.0,12591.880000000001,8608.550000000001,23.45,28720.52,11851.880000000001,94.12319685384549,8.48,17.016054054054056,29.6,Small,0.0
10754,PERFECTA WINES,17409,Ch La Mondotte 09 St Emilion,246.66,391.99,750.0,3,739.98,8.0,2959.92,1479.96,0.9,28720.52,2219.94,75.0,2.6666666666666665,4.0,246.66,Small,0.0
3252,E & J GALLO WINERY,22756,LaMarca Prosecco,12.32,19.99,1500.0,60,739.2,56.0,1455.44,779.6999999999999,12.540000000000001,61966.91,716.24,49.21123509041939,0.9333333333333333,1.968939393939394,12.32,Small,49.28
9165,ULTRA BEVERAGE COMPANY LLP,22922,Patricius Tokaj Furmint,12.32,17.99,750.0,60,739.2,459.0,4759.41,2619.48,51.04,68054.7,4020.21,84.46866313261519,7.65,6.438595779220779,12.32,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24312,Ch Clos Fourtet 12 St-Emilin,67.11,99.99,750.0,11,738.21,95.0,9499.05,6699.33,10.5,19016.59,8760.84,92.22859128018067,8.636363636363637,12.867679928475635,67.11,Small,0.0
9552,M S WALKER INC,19522,Banshee 12 Marine Layer Pnt,30.71,46.99,750.0,24,737.04,52.0,2443.48,1221.74,5.78,55551.82,1706.44,69.83646274984858,2.1666666666666665,3.315261044176707,30.709999999999997,Small,0.0
10000,MAJESTIC FINE WINES,25027,KJ 12 Vintners Rsv Cab Svgn,61.37,88.99,3000.0,12,736.44,24.0,2135.76,177.98,10.8,17587.59,1399.3200000000002,65.51859759523542,2.0,2.9001140622453967,61.370000000000005,Small,0.0
1587,VINEYARD BRANDS INC,20903,Delamotte Brut,12.66,19.99,375.0,58,734.28,239.0,4538.61,2278.7999999999997,13.72,6070.09,3804.33,83.82147838214784,4.120689655172414,6.18103448275862,12.66,Small,0.0
9744,FREDERICK WILDMAN & SONS,25428,Luigi Bosca Los Miradores Ma,19.3,27.99,750.0,38,733.4,65.0,1759.35,1339.5,7.18,3999.93,1025.9499999999998,58.31415011225736,1.7105263157894737,2.39889555494955,19.3,Small,0.0
653,STATE WINE & SPIRITS,16756,Cocchi Americano,13.33,19.99,750.0,55,733.15,73.0,1459.27,1099.4499999999998,8.05,8014.9800000000005,726.12,49.75912613841167,1.3272727272727274,1.9904112391734297,13.33,Small,0.0
4425,MARTIGNETTI COMPANIES,23189,Walt La Brisa Chard,21.56,32.99,750.0,34,733.0400000000001,311.0,8849.89,5003.25,34.51,144929.24,8116.849999999999,91.71695919384308,9.147058823529411,12.072860962566843,21.560000000000002,Small,0.0
3252,E & J GALLO WINERY,7458,New Amsterdam Citron Vodka,9.52,11.99,1000.0,77,733.04,119.0,1426.81,383.68,124.95,61966.91,693.77,48.62385321100918,1.5454545454545454,1.9464285714285714,9.52,Small,0.0
90024,VINILANDIA USA,46580,Gode'II Rosso di Toscana,5.19,11.99,750.0,141,731.79,356.0,2256.44,850.71,39.74,2802.64,1524.65,67.56882522912198,2.524822695035461,3.083452903155277,5.1899999999999995,Medium,0.0
9819,TREASURY WINE ESTATES,11038,Beringer Classic Merlot,4.51,6.99,750.0,162,730.62,182.0,1042.18,387.34000000000003,20.34,14836.57,311.56000000000006,29.895027730334494,1.123456790123457,1.4264323451315322,4.51,Medium,0.0
8892,TRINCHERO FAMILY ESTATES,18363,Sutter Home Rsl,4.1,5.99,187.0,178,729.8000000000001,316.0,1892.84,497.17,9.040000000000001,11595.97,1163.04,61.44417911709389,1.7752808988764044,2.593642093724308,4.1000000000000005,Medium,0.0
10754,PERFECTA WINES,36851,Frey Syrah Organic Mendocino,10.73,15.99,750.0,68,729.64,124.0,1982.76,1087.32,13.8,28720.52,1253.12,63.20079081684117,1.8235294117647058,2.7174497012225207,10.73,Small,0.0
653,STATE WINE & SPIRITS,16587,Pali Riviera Pnt Nr Sonoma,11.4,19.99,750.0,64,729.6,96.0,1631.04,305.82,10.780000000000001,8014.9800000000005,901.4399999999999,55.267804590935846,1.5,2.2355263157894734,11.4,Small,0.0
1392,CONSTELLATION BRANDS INC,21634,Estancia Rsv Meritage Paso R,30.4,44.99,1500.0,24,729.6,41.0,1844.5900000000001,1214.73,9.14,79528.99,1114.9900000000002,60.44649488504221,1.7083333333333333,2.5282209429824563,30.400000000000002,Small,0.0
