Description,TotalSalesDollars,ProfitMargin
Telmo Rodriguez Gaba do XII,215.76,67.29699666295885
Temptation Znfdl,787.5,74.12571428571428
Tempus Fugit Gran Classico,79.98,62.11552888222056
Tempus Fugit de Violettes,65.98,60.942709912094585
Ten High Bourbon,1616.18,70.05964682151739
Tenet Syrah Le Fervent,5667.0,45.504499735309686
Tenet Syrah The Pundit,4969.5599999999995,69.96313556934618
Tenshen White,7357.91,92.3282562575514
Tentaka Kuni Hawk Heavens J,935.28,77.9317423659225
Tenuta San Guido 09 Sassacia,2039.88,83.76669215836226
Tenuta Santo Pietro Imago 11,647.01,72.32809384708119
Tenuta Sette Cieli Indaco,3455.28,89.60576277465212
Tenuta Sette Cieli Yantra,1341.3899999999999,85.88926412154557
Tenuta Sette Ponti Crognolo,1931.31,82.72053683769047
Tenuta Sette Ponti Oreno,4589.15,80.9219572251942
Tenuta di Biserno Il Pino,1439.76,82.75962660443406
Tenuta di Capraia 11 Chianti,5117.44,65.12201413206604
Tenuta la Favola Bianco,839.52,67.09548313321898
Tercos Torrontes,1929.95,67.87896059483406
Terlato Fmly Vyd Angels Peak,1539.5600000000002,86.71828314583388
Terra D'Oro Pnt Grigio,3309.24,59.94488160423541
Terra D'Oro Znfdl,287.76,66.22185154295246
Terra Mia Lacryma Christi Wh,1407.86,62.72427656158993
Terra Viva Sangiovese,287.76,33.36113427856547
Terra d'Oro Ch Bl/Viognier,8644.79,80.41710671976995
Terra de Touros Red,974.78,61.443607788424046
Terra de Touros White,1393.06,89.19142032647554
Terra di Montevero Toscana,3422.83,42.770163870247714
Terrazas Alto Cab Svgn Argn,279.68,51.43020594965675
Terrazas Alto Chard Mendoza,556.42,56.19855504834478
Terre del Barolo Barbrsco 10,2826.5699999999997,48.477483310160366
Terre du Lion Saint-Julien,1839.54,92.94117007512747
Terrilogio Primitivo,379.52,71.47976391231028
Terruzzi & Puthod Vernaccia,4.99,32.46492985971944
Teruzzi Vernaccia Terre Tufi,1182.52,25.71626695531576
Thatchers Organic Coffee Hou,199.8,60.610610610610614
Thatchers Organic Cucumber,1048.95,61.338481338481344
Thatchers Organic Pomegranat,539.46,63.76376376376376
The Beach House Red,1007.04,64.34699714013347
The Bitter Truth Aromatic,4757.62,18.21246757832698
The Bitter Truth Falernum,5668.38,9.62232595556403
The Bitter Truth Violet,8537.560000000001,20.90386480446405
The Chard Project Chard,7497.42,45.261169842425794
The Chocolate Block Red,1469.51,66.43438969452401
The Club Mudslide,141.29,94.86870974591267
The Club Strawbry Margarita,274.62,99.46471487874152
The Cottage Svgn Blanc,714.45,31.051858072643302
The Creator K Vintners Walla,1623.71,19.9167338995264
The Crusher 12 Sugar Beet Rd,335.76,65.76125804145819
The Culprit Red,659.67,46.87343671835918
The Curator Red,719.28,65.51551551551552
The Curator White,239.76,66.46646646646647
The Dalmore Cigar Malt Rsv,1061.94,28.57223571953218
The Divining Rod Chard,409.71,47.10404920553562
The First Lady Cab Svgn,1545.81,65.68789178488947
The Girls in the Vineyard Wh,2032.9499999999998,42.319781598170145
The GlenDronach Cask Strngth,8639.039999999999,98.45677297477498
The Glenlivet Oloroso Nadu,1114.86,89.48926322587589
The Glenturret 27 Yr Old,7199.64,97.89558922390563
The Great American Wine Chrd,263.78,69.88399423762226
The Immortal Zin,935.22,65.01571822672739
The Insider Cab Svgn,1906.9399999999998,55.597973717054536
The Irishman Irish Whiskey,1080.54,84.83258370814593
The Loop Svgn Bl,335.76,66.65475339528236
The Lost Colony Red Sonoma,1607.02,40.41144478600141
The Macallan 21 Yr Old,3839.88,63.50354698584331
The Macallan MOP,2999.98,62.96308642057614
The Messenger Telegram White,417.78,84.53731629087079
The Naked Grape Box Moscato,3763.65,48.40752992440848
The Naked Grape Harvest Red,9046.85,60.238093922193904
The Offering Rhone,195.92,67.10902409146591
The Pass Svgn Bl,863.04,67.74193548387098
The Path Merlot,563.53,72.35994534452469
The Pessimist Cab Svgn,90.86999999999999,36.34862991086166
The Pessimist Red,4156.46,27.286200276196578
The Pinot Project Pnt Grigio,4051.14,45.99446081843629
The Royal Chenin Blanc,395.67,81.7347789824854
The Rule Cab Svgn Napa Vly,9951.45,51.837370433454424
The Scarlet Ibis,359.88,38.729576525508506
The Seeker Cabernet Svgn,195.86,40.8761360155213
The Show Malbec Argentina,3285.2599999999998,62.24591052154167
The Tractor Guy Pnt Nr,2078.96,68.78246815715549
The Transcendentalist,2239.2,63.81564844587352
The Tweeddale 12 Yr Old,2596.51,82.12369680840823
The Usual Suspect Cab Svgn,699.3,63.895323895323884
The White Doe White,350.73,47.78889744247712
Thomas Goss Shiraz McLaren,539.6999999999999,21.02279043913284
Thorny Rose Pnt Grigio,217.78,4.123427311966213
Thorny Rose Red,7319.150000000001,66.45512115477891
Three Olives Cake Vodka,299.8,53.46230820547031
Three Olives Dude Vodka,1558.96,89.25052599168677
Three Olives Elvis Presley,239.84,71.58105403602401
Three Olives Jacked Apple,1175.93,98.6546818262992
Three Olives Mango Vodka,3087.94,48.86429140462574
Three Olives Orange Vodka,4116.13,54.69142131079436
Three Olives Tomato Vodka,584.61,81.2866697456424
Three Olives Vodka w/Flask,6632.77,94.71502856272718
Three Olives Whipped Cream,868.21,94.06364819571303
Three Saints Steak House Red,167.88,32.45175125089349
Three Thieves Bandit Merlot,191.76,65.51939924906132
Three Thieves Bnd Pnt Grigio,1134.58,65.04874050309365
Three Thieves Cab Svgn,191.76000000000002,34.6683354192741
Three Thieves Chard,319.6,41.98998748435546
Three Wishes Cab Svgn,447.44,60.7813338101198
Three Wishes Chard,312.55,47.44840825467925
Three Wishes Merlot,414.54,50.868432479374725
Three Wishes Pnt Grigio Colm,309.26,50.64347151264308
Thunevin Calvet L'Amourette,1763.02,9.645948429399564
Tiamo Chianti,963.26,80.29503976081224
Tiamo Pnt Grigio,1115.1599999999999,63.67158075971161
Tiamo Prosecco,1609.1399999999999,55.29288936947686
Tierra de Antes Malbec Mndza,161.64000000000001,53.97178916109874
Tierruca Svgn Bl Rsva,383.52,62.76595744680851
Tijuana White Tequilla,17.98,64.29365962180201
Tiki Sound Svgn Bl,614.45,82.85295792985596
Tilia Chard Mendoza,7824.3,66.87243587285764
Tin Barn Cab Svgn Sonoma Cty,3078.6,51.62346521145975
Tin Barn Svgn B Hi Vista Vyd,2878.2,50.469043151969984
Tin Barn Znfdl RRV Gilsson,527.76,66.2119145065939
Tineta Tinto Fino Ribera Del,979.3,54.26937608495865
Tintero Langhe Arneis,3524.08,86.99944382647385
Tintonegro Mendocino Malbec,3428.88,62.518373346398825
Tippy Cow Choclate Rum Cream,959.52,73.21160580290146
Tippy Cow Shamrock Mint,5709.94,93.0987015625383
Tippy Cow Vanilla Soft Serve,479.76,70.48524262131065
Tisdale Cab Svgn Cal,1005.48,61.331901181525254
Tisdale Chard Cal,1236.9,59.980596652922635
Tisdale Merlot Cal,1819.44,63.850415512465375
Tisdale Shiraz Cal,1045.38,62.67003386328417
Tisdale Vineyards Moscato,95.76,33.83458646616542
Tisdale Vyds Pnt Grigio,2298.2400000000002,64.83918128654972
Tisdale Vyds Pnt Nr,945.63,64.119158656134
Tisdale Vyds Sweet Red,335.16,53.9921231650555
Tisdale Vyds Wh Znfdl Cal,2194.5,65.35338345864662
Tiziano Pnt Gr Delle Venezie,2421.98,60.98811716033988
Tiziano Prosecco,2990.24,68.81855637005727
Toad Hollow Risque Sparkling,2006.8,65.16992226430138
Toad Hollow Rose Eye Pnt Nr,3705.98,80.82288625410823
Toasted Head BB Oaked Svgn B,984.17,88.47353607608443
Tohu Chard Marlborough NZ,7140.9,57.75322438348107
Tohu Pnt Nr Marlboro,2146.0899999999997,58.73425625206771
Tom Eddy Cab Svgn Napa,1924.65,75.72441742654509
Tom Eddy Elodian Cab Svgn,1651.5,0.7835301241295688
Tom Eddy Manchster Ridge Pnt,5950.76,18.267414582339065
Tom Eddy Mt Veeder Cab S Rsv,7253.07,90.28714737345703
Tomada de Castro Albarino,431.76,66.67593107281823
Tomahawk Maple Cream Liqueur,7074.54,83.70978673640249
Tommasi Poggio Tufo Cab Svgn,319.68,78.72872872872873
Tommaso Bussola Amarone Clsc,1259.79,72.17393375086324
Tons de Durum Douro Red,1191.03,86.3983274980479
Torii Mor Pnt Nr Deux Verres,1189.66,71.99199771363246
Tormaresca Neprica Puglia,1220.96,63.9791639365745
Tormaresca Primitivo,971.27,69.56973858968155
Torna Sorrento Limoncello,419.7,92.30879199428162
Torre Migliori Monte d'Abruz,2010.71,64.94571569246685
Torremoron Tinto,1834.1200000000001,90.81412339432534
Torres Garnacha 5G,2737.26,46.51037899213082
Torrontes Jelu San Juan,4788.06,53.816368215937146
Tortoise Creek Cab Svgn,1638.72,60.068834212067955
Tortoise Creek Cal Pnt Nr,2987.7,59.1518559426984
Tortoise Creek Chard,1225.0,51.74530612244897
Tortoise Creek Svgn Bl,305.76,15.92425431711146
Tortoise Creek Znfdl,287.76,65.76313594662219
Toschi Chard,311.74,14.197728876627954
Toucas Vinho Verde DOC,1736.26,67.32286639097832
Tozai Nigori Voice Mist Sake,263.88,65.98453842655752
Tozai Snow Maiden Junmai Ngr,899.14,66.77778286169365
Tozai Typhoon Sake,159.9,60.787992495309574
Tracia Syrah,44.94,88.49577214063194
Trackers Crossing Moscato,286.59000000000003,59.63571652883911
Trader Joe's Chard 720 Btls,90.96,66.2269129287599
Trader Joe's Pet Rsv Merlot,179.76,67.55674232309747
Trader Joe's Petit Rsv Znfdl,186.96,65.53273427471117
Tranzind Red Blend,4577.07,66.93627145750447
Trapiche Cab Svgn,1090.18,1.465812985011651
Trapiche Chard,3378.3599999999997,66.83834760061094
Trapiche Malbec,1293.84,67.1118530884808
Travis Hasse's Apple Pie Liq,543.66,74.04260015450834
Treana Chard CC,467.74,22.007953136357816
Treana White Table Central,431.76,65.9811006114508
Trefethen Merlot Napa,959.76,66.89172293073268
Trefethen Rsv Cab Svgn,1943.82,12.8561286538877
Trentadue Merlot Alex Vly,417.78,63.86614964814016
Triga Alicante Tinto 11,5957.0199999999995,55.5495868739739
Triibe Celtic,582.7099999999999,82.72210876765457
Trim Cabernet Sauvignon,987.24,48.40160447307646
Trimbach Pnt Gris Rsv,2518.8,53.64459266317295
Trinchero BRV Cab Svgn Napa,3679.54,56.233659642237896
Trinity Oaks Cab Svgn Cal,3795.25,62.17640471642184
Trinity Oaks Chard Cal,2940.3199999999997,64.26919518963923
Trinity Oaks Merlot Cal,1725.84,62.174940898345156
Trinity Oaks Pnt Grigio Cal,4985.76,64.9080581496101
Trinity Oaks Pnt Nr Cal,2093.38,57.54616935291252
Triple Crown Blended Whiskey,2398.5,96.97060662914322
Triple Eight Vodka,95.97,49.50505366260289
Triton Avante Mencia,4961.69,97.30918295983828
Trivento Birds & Bees Sw Red,488.88,65.53755522827687
Trivento Golden RSV Malbec,186.96,67.32991014120667
Trombetta Family Pnt Nr Gaps,7488.929999999999,91.62083234854646
Trombetta Family Wines Pnt N,4749.05,84.66177446015519
Truchard Vyds The Shepard Rd,1769.1699999999998,55.402816009767285
True Myth Chard Keg,621.98,67.1050516093765
Truuli Peak Vodka,5047.95,95.90546657554057
Truvee Chard,3455.67,59.17578935488632
Truvee Red,2943.18,54.48460508701473
Tullamore Dew 10 Yr Old,7448.09,91.45230522187568
Tullamore Dew 14 Yr Irish,9098.699999999999,44.05882158989745
Tullia Prosecco,983.34,59.89179734374682
Tullibardine 20 YO Highland,5219.71,97.51921083738368
Tullibardine Burgundy Finish,5914.089999999999,92.2130031839218
Tullibardine Sauterne Finish,5134.21,87.98802542163253
Tullibardine Sherry Finish,6563.99,97.67961255273087
Turn Me Red,1389.04,40.79652133847837
Turnbull Cab Svgn 11,3309.38,83.88580338311104
Turnbull Cab Svgn Oakvile 12,4619.34,63.87795659120133
Turning Leaf Pnt Nr RSV VDP,901.18,50.5315253334517
Turning Leaf RSV Pflz Pnt Nr,323.46,41.532183268410314
Tussock Jumper Chard,19.98,65.96596596596596
Tussock Jumper Malbec,119.76,67.33466933867737
Tutunjian Cab Svgn,371.76,67.33376371852809
Twelfth Night Rsl,1822.96,38.85987624522755
Twenty 2 Coffee Vodka,599.76,63.24529811924769
Twenty Grand Cognac,2338.83,91.85746719513602
Twisted Cab Svgn Cal,1833.96,85.10109271739842
Twisted Chard Cal,916.98,54.47228947196231
Twisted Moscato,3182.46,65.15902792179634
Two Hands Bella Gardn Shiraz,9588.63,93.75666805372613
Two Vines Vineyard 10 Red,1957.3,65.50094517958412
Twomey Svgn Bl Napa,8254.84,36.669759801522495
Ty Ku Coconut Nigori,8517.65,68.69371246764072
Ty Ku Cucumber Sake,719.4,67.09758131776479
Ty Ku Liqueur,593.82,23.06759624128524
Ty Ku Silver Junmai Sake,257.76,36.96461824953445
UV Chocolate Cake Vodka,263.78000000000003,43.15717643490788
Umberto Cesari Moma Red,403.48,30.286507385744038
Underwood Cans Pnt Gris,1509.84,23.701849202564503
Underwood Cans Pnt Nr,1551.78,9.322197734214907
Undone Pnt Nr,6213.78,61.41285980514276
Uppercut Meritage,479.76,33.316658329164575
Urban Rsl Mosel,4029.12,66.65475339528234
Uvaggio Primitivo Lodi,3393.17,86.83885570130586
Valandraud 09 St Emilion Cru,4799.2,89.65577596266046
Valckenberg Madonna Kabinet,335.72,42.88097223877041
Valckenberg Madonna Spatlese,311.76,66.20477290223248
Valckenberg Pinot Blanc,9370.14,38.01714808956963
Valckenberg Rsl,350.73,70.57565648789668
Valdivieso Brut,402.69,88.26640840348655
Valentin Bianchi Elsa Malbec,1990.34,62.18535526593446
Valle de la Puerta Torrontes,6167.14,67.83160427686092
Valley of the Moon Blend 41,1179.4099999999999,47.49917331547128
Valley of the Moon Znfdl,2718.64,59.09131036106289
Valmaggiore Nebbiolo d'Alba,1973.58,80.95035417870064
Vampire Transylvania Merlot,330.99,97.41986162723948
Van Gogh Chocolate Liqueur,395.56,50.662352108403276
Van Gogh Pomegranate Vodka,671.76,30.568953197570565
Van Ruiten Family Cab Svgn,440.58,90.78033501293748
Van Ruiten Family Chard,1828.9799999999998,94.88895449922907
Van Winkle Special Rsv 10 Yr,6818.860000000001,66.47166828472794
Van Winkle Special Rsv 12 Yr,5239.25,64.56000381734027
VanGogh Acai Blueberry Vodka,2715.0299999999997,65.36391863073335
VeeV Acai Spirit,2170.49,77.91420370515414
Vega Sindoa 14 Chard Navarra,3638.9,89.79306933413945
Vega Sindoa 14 Garnacha Nava,3123.54,97.37669439161976
Vegan Vines Chard,8315.75,94.84832997624989
Velvet Crush Cab Svgn,327.76,50.57359043202343
Vendange Chard 192/2Pk  Plt,383.76,59.1307066916823
Vendange Pnt Grigio Cal,3231.9,64.44444444444444
Vendange Shiraz,364.22,29.355323679168535
Vendange Sweet Pink Moscato,391.44,56.22317596566524
Vendange Sweet Red,188.73000000000002,56.413924654268
Vendange Sweet White,570.57,94.21631000578368
Venta Morales Organic Tempra,492.42,59.93663945412452
Veracruz Joven Verdejo,2058.3,44.80104940970704
Verde Sole Chard,1446.72,71.79827471798275
Verde Sole Pnt Grigio,875.2,60.840950639853745
Verite La Joie Red Sonoma,5099.88,82.99312925010001
Verite La Muse Red Sonoma,1699.96,67.10510835549071
Very Old Barton,935.28,62.3941493456505
Veuve du Vernay Brut Rose,2088.06,69.51715946859764
Veuve du Vernay Sparkling Ro,383.04,50.751879699248114
Veuve du Vernay Sprklng Brut,2041.36,64.62358427714857
Viberti Barbera D'Alba Gemel,4455.54,68.86572671326034
Viberti Barolo Buon Padre,2498.43,73.21338001371068
Viberti Barolo Rsv 06 Volta,7191.24,97.47025547749763
Viberti Bricco Airoli,2406.17,97.5575291853859
Viberti Chard,612.0699999999999,82.29614259806884
Viberti Langhe Nebbolio,9407.359999999999,77.71872236206544
Victor Hugo Hunchback Red,359.76,34.2228152101401
Victor Hugo Les Mis Rose,402.74,10.701693400208576
Vidal Jackson-Triggs RSV Icw,6498.91,63.86317090096647
Vietti Nebbiolo Perbacco DOC,1299.48,82.05128205128204
Vieux Ch Certan 10 Red Brdx,2933.91,70.36991591425776
Vieux Clocher Chateauneuf Du,1679.52,82.99514146899114
Vieux Clocher Cote du Rhone,825.4100000000001,80.59630971274882
Vieux Clocher Rose CDR,363.71,66.59426466140607
Vieux Telegraphe Pigeoulet,5397.299999999999,88.73603468400867
Vigna Magana Dignus,719.64,98.12267244733478
Vigne A Porrona Rosso,428.67,97.97979797979798
Vikingfjord Vodka,1551.03,87.6933392648756
Villa Cornaro Pinot Grigio,1246.44,64.34966785404835
Villa Fassini Sangio/Cab,179.76,67.75700934579439
Villa Jolanda Cocnut Moscato,6652.95,61.698194034225416
Villa Jolanda Pineap Moscato,4637.78,57.7728999650695
Villa Jolanda Prosecco,5102.24,38.5681582991
Villa Maria Clr Slct Svgn Bl,1662.96,52.89363544523019
Villa Mount Eden Gran Rs Pnt,899.28,65.77261809447559
Villa Novare Valpol Ripasso,8513.82,65.95135908440629
Villa Olmi Cabernet Svgn,215.76,65.51724137931035
Villa Rosa Barolo Piedmonte,2672.0099999999998,68.50909989109321
Villa Russiz Pnt Grigio,3698.52,44.743032348074365
Villa Zarri Nocino Liqueur,9465.92,43.16432000270444
Villa des Anges Cab VDP D'Oc,6800.4,9.891329921769303
Villadoria Barolo,2879.28,65.75393848462116
Vin Santo Castellani Somavte,1423.5,46.74885844748859
Vin Vault Cab Svgn,591.6999999999999,79.00963326009803
Vin Vault Malbec,239.88,35.06753376688344
Vin Vault Pnt Nr,398.62,79.34875319853495
Vin Vault Red,136.37,68.18948449072377
Vina Borgia Garnacha,5828.789999999999,46.79513829199999
Vina Cobos Cocodrilo Corte,3373.6499999999996,99.49609473418998
Vincent Girardin Bour Bl 11,4117.94,54.456840070520705
Vincent Van Gogh Dutch Choc,2771.0099999999998,48.01173579308627
Vincent Van Gogh Espresso V,335.88,61.53983565559128
Vincent Van Gogh Pineapple,2295.18,58.16406556348521
Vincent Van Gogh Raspberry,839.6999999999999,53.483386923901385
Vinchio Vaglio Barbera,2326.0,46.654772141014625
Vinecol Organic Malbec,671.52,49.660471765546816
Vinedo de Los Vientos Alcyo,3546.9700000000003,67.91881521411234
Vinedo de Los Vientos Estiv,447.72,41.67783436076119
Vino Dious Cab Svgn 11,2448.25,54.11579699785561
Vino Dious Cab Svgn Rose 13,1714.68,46.23486598082442
Vino Dious Chard 13,1286.01,52.53536131134283
Vino Dious Gruner Veltlnr 13,1978.3500000000001,48.323097530770596
Vino Dious Welch Rsl 13,1666.6100000000001,54.4554514853505
Vino Rose,3881.02,67.44154887117304
Vino.e Falanghina Beneventno,883.3199999999999,76.82606529909884
Vinum Cellars Chard,705.81,65.26543970757002
Vinum Cellars Pnt Nr,867.4,51.81461839981554
Vinum Cellars Red Dirt Red,1437.2,49.61035346507097
Vinum Cellars Scrapper Cab F,4710.4,45.87274966032608
Vinum Cellars Znfdl Cal,550.62,71.34866150884459
Vinyes Domenech Furvus,1352.5900000000001,83.52050510502073
Virginie Taunt Svgn Blanc,1053.28,67.90596992252772
Virtu St Supery White Blend,1559.2199999999998,87.78876617796077
Vista Point Cab Svgn,418.8,60.286532951289395
Vista Point Chard,621.22,60.01416567399633
Vista Point Merlot,251.28000000000003,53.96370582617001
Vista Point Pnt Grigio/Col,502.56000000000006,62.05826170009553
Vistamar Svgn Bl,825.15,65.08271223413925
Viu Manent Cab Svgn La Capil,209.85,72.40886347390993
Viu Manent Estate Rsv Malbec,1231.44,64.02017150652894
Viu Manent Rsva Cab Svgn,1150.56,69.77471839799749
Viu Manent Rsva Svgn Blanc,191.76,69.77471839799749
Viu Manet Rsva Chard,430.46,57.34795335222784
Viu Manet Rsva Merlot,575.28,65.76971214017522
Vivanco Rose,7841.46,62.87630109698959
Voga Moscato Italia,5271.55,69.2889188189432
Volcanes Summit Series Cab S,287.76,64.5954962468724
Volker Eisele Family Est Cab,1849.63,78.94065299546395
Volpe Rossa Pnt Grigio,5286.03,62.07487671428826
Von Winning Riesling Pfalz,4981.24,80.3065100256161
Voss Svgn Blanc Napa Vly,29.98,66.44429619746498
W Hill Est Chard Bench Blend,3628.79,71.34747395137224
W Hill Merlot Napa,5855.98,92.42466675091104
Wairau River Svgn Bl,639.6,61.27579737335835
Walnut Crest Cab Svgn Rapel,9630.73,63.07237353762384
Walnut Crest Malbec,119.88,70.97097097097097
Walt Gap's Crown Pnt Nr,2239.68,39.12076725246463
Walt La Brisa Chard,8849.89,91.71695919384308
Walt La Brisa Pnt Nr,1676.5700000000002,85.7637915506063
Walt Pnt Nr Shea Vineyard,6229.11,36.98826959228525
Warre's Port 2003,5528.42,24.46178112372071
Warre's Quinta Cavadinha,5068.55,63.528030699115135
Warre's Vintage Port 03,6799.0,60.26180320635387
Warre's Vintage Port 2000,3365.49,87.2678272703232
Warre's Vintage Port 2011,6694.0,88.0428786140289
Weller Antique -Hanover Chop,551.76,60.00434971726838
Wellington Cab Svgn Sonoma,1043.4199999999998,62.70725115485614
West Cork 10Yr S Malt Irish,1517.54,51.13604913214809
West Indies Blue Mtn Coffee,1088.67,95.30252509943324
West Side Wine Co Cab Svgn,447.71999999999997,28.571428571428566
West Side Wine Co Chard,383.76,32.4577861163227
Whalers Vanille Rum,149.88,23.698959167333868
White Elephant Vinum Cellars,1727.04,56.97609783212896
White Horse Scotch,2351.16,63.23687031082529
